k,c,freq,rms,variacao,mecanismo,oscilacao,amplitude_m,rms_harmonico,transmissibilidade
2000.0,200.0,10.7,30.6456,k,3,y,0.01,31.971995,0.9585138493860018
2000.0,200.0,10.8,31.1403,k,3,y,0.01,32.540897,0.9569588693268043
2000.0,200.0,10.9,31.7065,k,3,y,0.01,33.165406,0.9560112124060837
2000.0,200.0,11.0,32.2272,k,3,y,0.01,33.777703,0.9540968490367744
2000.0,200.0,11.1,32.7674,k,3,y,0.01,34.373588,0.95327261151789
2000.0,200.0,11.2,33.3405,k,3,y,0.01,35.029025,0.9517964031256937
2000.0,200.0,11.3,33.858000000000004,k,3,y,0.01,35.624512,0.950413018990969
2000.0,200.0,11.4,34.4509,k,3,y,0.01,36.277382,0.9496523205560973
2000.0,200.0,11.5,34.9952,k,3,y,0.01,36.918192,0.9479120754342466
2000.0,200.0,11.6,35.5601,k,3,y,0.01,37.540562,0.9472447428996933
2000.0,200.0,11.7,36.1586,k,3,y,0.01,38.225606,0.9459261417595316
2000.0,200.0,11.8,36.6988,k,3,y,0.01,38.847696,0.9446840811357256
2000.0,200.0,11.9,37.3177,k,3,y,0.01,39.528885,0.9440615387962499
2000.0,200.0,12.0,37.8844,k,3,y,0.01,40.198258,0.9424388489670372
2000.0,200.0,12.1,38.4733,k,3,y,0.01,40.847074,0.9418863147945432
2000.0,200.0,12.2,39.0963,k,3,y,0.01,41.561738,0.940680103416272
2000.0,200.0,12.3,39.6579,k,3,y,0.01,42.210449,0.9395280301330128
2000.0,200.0,12.4,40.302,k,3,y,0.01,42.919915,0.9390046555311211
2000.0,200.0,12.5,40.8908,k,3,y,0.01,43.617901,0.9374774820090493
2000.0,200.0,12.6,41.5029,k,3,y,0.01,44.293124,0.9370054819343968
2000.0,200.0,12.7,42.15,k,3,y,0.01,45.03742,0.9358884234487678
2000.0,200.0,12.8,42.7332,k,3,y,0.01,45.712771,0.9348197246673146
2000.0,200.0,12.9,43.4026,k,3,y,0.01,46.45047,0.9343845175301778
2000.0,200.0,13.0,44.0132,k,3,y,0.01,47.177122,0.9329352477245221
2000.0,200.0,13.1,44.6494,k,3,y,0.01,47.878712,0.9325522374119003
2000.0,200.0,13.2,45.3212,k,3,y,0.01,48.652653,0.9315257690058546
2000.0,200.0,13.3,45.9262,k,3,y,0.01,49.354663,0.9305341624964596
2000.0,200.0,13.4,46.6216,k,3,y,0.01,50.120552,0.9301892764469154
2000.0,200.0,13.5,47.2549,k,3,y,0.01,50.87592,0.92882644677482
2000.0,200.0,13.6,47.915,k,3,y,0.01,51.603839,0.9285161904330412
2000.0,200.0,13.7,48.6114,k,3,y,0.01,52.407436,0.9275668437585843
2000.0,200.0,13.8,49.2384,k,3,y,0.01,53.136126,0.9266464024870763
2000.0,200.0,13.9,49.9588,k,3,y,0.01,53.93016,0.9263610565961606
2000.0,200.0,14.0,50.6131,k,3,y,0.01,54.714295,0.9250434461414517
2100.0,200.0,0.1,0.00455844,k,3,y,0.01,0.002696,1.6908160237388725
2100.0,200.0,0.2,0.013131899999999998,k,3,y,0.01,0.011463,1.145590159644072
2100.0,200.0,0.3,0.0254291,k,3,y,0.01,0.024664,1.0310209211806682
2100.0,200.0,0.4,0.0449023,k,3,y,0.01,0.045022,0.9973412998089822
2100.0,200.0,0.5,0.06937230000000001,k,3,y,0.01,0.069789,0.9940291449941969
2100.0,200.0,0.6,0.100163,k,3,y,0.01,0.099902,1.002612560309103
2100.0,200.0,0.7,0.140025,k,3,y,0.01,0.137821,1.0159917574244854
2100.0,200.0,0.8,0.18262799999999998,k,3,y,0.01,0.177426,1.0293192654966012
2100.0,200.0,0.9,0.236839,k,3,y,0.01,0.22688,1.0438954513399155
2100.0,200.0,1.0,0.295336,k,3,y,0.01,0.279155,1.057964213429815
2100.0,200.0,1.1,0.36039699999999997,k,3,y,0.01,0.33664,1.070570936311787
2100.0,200.0,1.2,0.43747700000000006,k,3,y,0.01,0.403739,1.0835638865702844
2100.0,200.0,1.3,0.514316,k,3,y,0.01,0.469748,1.0948764018154415
2100.0,200.0,1.4,0.605603,k,3,y,0.01,0.54827,1.104570740693454
2100.0,200.0,1.5,0.700362,k,3,y,0.01,0.628098,1.115052109702626
2100.0,200.0,1.6,0.799736,k,3,y,0.01,0.712912,1.1217878223399242
2100.0,200.0,1.7,0.9138129999999999,k,3,y,0.01,0.809216,1.1292572069756404
2100.0,200.0,1.8,1.0235100000000001,k,3,y,0.01,0.901631,1.1351761419028408
2100.0,200.0,1.9,1.14866,k,3,y,0.01,1.009191,1.1381988146941462
2100.0,200.0,2.0,1.2764,k,3,y,0.01,1.116618,1.14309459457039
2100.0,200.0,2.1,1.40476,k,3,y,0.01,1.228716,1.1432747681319362
2100.0,200.0,2.2,1.55041,k,3,y,0.01,1.354252,1.1448460109344494
2100.0,200.0,2.3,1.6865,k,3,y,0.01,1.473076,1.1448832239477122
2100.0,200.0,2.4,1.8374700000000002,k,3,y,0.01,1.609644,1.1415381289278872
2100.0,200.0,2.5,1.99168,k,3,y,0.01,1.744716,1.1415496848770803
2100.0,200.0,2.6,2.14017,k,3,y,0.01,1.884053,1.1359393817477534
2100.0,200.0,2.7,2.30843,k,3,y,0.01,2.038847,1.132223261480631
2100.0,200.0,2.8,2.46391,k,3,y,0.01,2.184083,1.1281210466818339
2100.0,200.0,2.9,2.63116,k,3,y,0.01,2.349628,1.1198198182861288
2100.0,200.0,3.0,2.80291,k,3,y,0.01,2.512391,1.1156344693162807
2100.0,200.0,3.1,2.96424,k,3,y,0.01,2.678924,1.1065039545728061
2100.0,200.0,3.2,3.14649,k,3,y,0.01,2.862999,1.0990188959199776
2100.0,200.0,3.3,3.31238,k,3,y,0.01,3.034651,1.0915192554267361
2100.0,200.0,3.4,3.48844,k,3,y,0.01,3.229143,1.0802990143205178
2100.0,200.0,3.5,3.67115,k,3,y,0.01,3.419643,1.0735477358309038
2100.0,200.0,3.6,3.8363699999999996,k,3,y,0.01,3.613328,1.0617275818857297
2100.0,200.0,3.7,4.02566,k,3,y,0.01,3.82671,1.0519898293834653
2100.0,200.0,3.8,4.19802,k,3,y,0.01,4.024783,1.0430425690030989
2100.0,200.0,3.9,4.37496,k,3,y,0.01,4.248188,1.0298414288633178
2100.0,200.0,4.0,4.5625800000000005,k,3,y,0.01,4.466473,1.0215174254943444
2100.0,200.0,4.1,4.72993,k,3,y,0.01,4.687267,1.0091018924247328
2100.0,200.0,4.2,4.92016,k,3,y,0.01,4.929977,0.9980087128195527
2100.0,200.0,4.3,5.0930599999999995,k,3,y,0.01,5.154477,0.9880847271216846
2100.0,200.0,4.4,5.26971,k,3,y,0.01,5.406764,0.9746513811218688
2100.0,200.0,4.5,5.45849,k,3,y,0.01,5.65288,0.9656122189043462
2100.0,200.0,4.6,5.62139,k,3,y,0.01,5.900739,0.9526586415701491
2100.0,200.0,4.7,5.81113,k,3,y,0.01,6.172801,0.9414089325089211
2100.0,200.0,4.8,5.984030000000001,k,3,y,0.01,6.423734,0.9315500922049389
2100.0,200.0,4.9,6.15419,k,3,y,0.01,6.704869,0.9178687905759232
2100.0,200.0,5.0,6.34258,k,3,y,0.01,6.978864,0.9088269953390695
2100.0,200.0,5.1,6.503769999999999,k,3,y,0.01,7.253746,0.8966084558240666
2100.0,200.0,5.2,6.688460000000001,k,3,y,0.01,7.555182,0.8852811222813693
2100.0,200.0,5.3,6.8586,k,3,y,0.01,7.832555,0.8756529638157664
2100.0,200.0,5.4,7.0261,k,3,y,0.01,8.142505,0.8628917022464216
2100.0,200.0,5.5,7.21132,k,3,y,0.01,8.444426,0.8539739705220935
2100.0,200.0,5.6,7.3656,k,3,y,0.01,8.746287,0.8421402133270952
2100.0,200.0,5.7,7.54787,k,3,y,0.01,9.077119,0.8315270516999942
2100.0,200.0,5.8,7.7154300000000005,k,3,y,0.01,9.38094,0.8224580905538251
2100.0,200.0,5.9,7.87392,k,3,y,0.01,9.719671,0.8101014941760889
2100.0,200.0,6.0,8.05738,k,3,y,0.01,10.049564,0.8017641362351641
2100.0,200.0,6.1,8.20893,k,3,y,0.01,10.378363,0.790965781405025
2100.0,200.0,6.2,8.38366,k,3,y,0.01,10.738612,0.7807023850009667
2100.0,200.0,6.3,8.54767,k,3,y,0.01,11.06889,0.7722246765484163
2100.0,200.0,6.4,8.70299,k,3,y,0.01,11.436366,0.760992609015836
2100.0,200.0,6.5,8.88043,k,3,y,0.01,11.79428,0.752943799875872
2100.0,200.0,6.6,9.02331,k,3,y,0.01,12.149974,0.7426608484923507
2100.0,200.0,6.7,9.192680000000001,k,3,y,0.01,12.539661,0.7330883984822237
2100.0,200.0,6.8,9.34667,k,3,y,0.01,12.896404,0.7247500931267351
2100.0,200.0,6.9,9.45555,k,3,y,0.01,13.29259,0.7113399269818749
2100.0,200.0,7.0,13.4416,k,3,y,0.01,13.678574,0.9826755332829284
2100.0,200.0,7.1,13.7941,k,3,y,0.01,14.06112,0.9810100475637786
2100.0,200.0,7.2,14.4693,k,3,y,0.01,14.480264,0.9992428314842879
2100.0,200.0,7.3,14.7771,k,3,y,0.01,14.863483,0.9941882397281984
2100.0,200.0,7.4,15.0678,k,3,y,0.01,15.288343,0.985574434063914
2100.0,200.0,7.5,15.3971,k,3,y,0.01,15.702444,0.9805543646581386
2100.0,200.0,7.6,15.8089,k,3,y,0.01,16.111802,0.9811999924030843
2100.0,200.0,7.7,16.2912,k,3,y,0.01,16.560422,0.9837430471276638
2100.0,200.0,7.8,16.7551,k,3,y,0.01,16.970129,0.9873289708051128
2100.0,200.0,7.9,17.2694,k,3,y,0.01,17.423625,0.9911485124364189
2100.0,200.0,8.0,17.745,k,3,y,0.01,17.865892,0.9932333633271713
2100.0,200.0,8.1,18.2186,k,3,y,0.01,18.302019,0.9954420875642188
2100.0,200.0,8.2,18.7042,k,3,y,0.01,18.780134,0.9959566848671048
2100.0,200.0,8.3,19.1386,k,3,y,0.01,19.21634,0.9959544845688618
2100.0,200.0,8.4,19.616,k,3,y,0.01,19.698435,0.9958151497822035
2100.0,200.0,8.5,20.0547,k,3,y,0.01,20.168918,0.9943369297252336
2100.0,200.0,8.6,20.5003,k,3,y,0.01,20.631772,0.9936276922796548
2100.0,200.0,8.7,20.9689,k,3,y,0.01,21.1394,0.9919344919912582
2100.0,200.0,8.8,21.3931,k,3,y,0.01,21.602117,0.990324235351563
2100.0,200.0,8.9,21.8713,k,3,y,0.01,22.112774,0.9890798865850119
2100.0,200.0,9.0,22.3141,k,3,y,0.01,22.61152,0.9868465277876056
2100.0,200.0,9.1,22.7692,k,3,y,0.01,23.101062,0.9856343401009011
2100.0,200.0,9.2,23.2515,k,3,y,0.01,23.63822,0.9836400541157498
2100.0,200.0,9.3,23.6882,k,3,y,0.01,24.127461,0.9817941473410733
2100.0,200.0,9.4,24.1839,k,3,y,0.01,24.66664,0.9804294383020955
2100.0,200.0,9.5,24.6421,k,3,y,0.01,25.1937,0.9781056375204912
2100.0,200.0,9.6,25.1142,k,3,y,0.01,25.709888,0.9768303930378849
2100.0,200.0,9.7,25.6149,k,3,y,0.01,26.276592,0.9748181956016213
2100.0,200.0,9.8,26.0678,k,3,y,0.01,26.792372,0.9729560339039782
2100.0,200.0,9.9,26.5837,k,3,y,0.01,27.360035,0.9716252190466862
2100.0,200.0,10.0,27.0595,k,3,y,0.01,27.915457,0.9693375250851168
2100.0,200.0,10.1,27.5512,k,3,y,0.01,28.458251,0.9681269590320221
2100.0,200.0,10.2,28.0733,k,3,y,0.01,29.054518,0.966228384859112
2100.0,200.0,10.3,28.5451,k,3,y,0.01,29.596851,0.9644640911291543
2100.0,200.0,10.4,29.0846,k,3,y,0.01,30.192957,0.9632908760808025
2100.0,200.0,10.5,29.5817,k,3,y,0.01,30.776791,0.9611690835474044
2100.0,200.0,10.6,30.0967,k,3,y,0.01,31.346151,0.9601402098777614
2100.0,200.0,10.7,30.6436,k,3,y,0.01,31.971995,0.9584512946408255
2100.0,200.0,10.8,31.1379,k,3,y,0.01,32.540897,0.9568851159818981
2100.0,200.0,10.9,31.7041,k,3,y,0.01,33.165406,0.9559388478464579
2100.0,200.0,11.0,32.2247,k,3,y,0.01,33.777703,0.9540228357150277
2100.0,200.0,11.1,32.765,k,3,y,0.01,34.373588,0.9532027904680769
2100.0,200.0,11.2,33.3382,k,3,y,0.01,35.029025,0.9517307432907426
2100.0,200.0,11.3,33.8559,k,3,y,0.01,35.624512,0.9503540708150612
2100.0,200.0,11.4,34.449,k,3,y,0.01,36.277382,0.9495999463246823
2100.0,200.0,11.5,34.9935,k,3,y,0.01,36.918192,0.9478660276754615
2100.0,200.0,11.6,35.5586,k,3,y,0.01,37.540562,0.9472047861190783
2100.0,200.0,11.7,36.1573,k,3,y,0.01,38.225606,0.9458921331423759
2100.0,200.0,11.8,36.6977,k,3,y,0.01,38.847696,0.9446557654281479
2100.0,200.0,11.9,37.3169,k,3,y,0.01,39.528885,0.9440413004313174
2100.0,200.0,12.0,37.8838,k,3,y,0.01,40.198258,0.9424239229471087
2100.0,200.0,12.1,38.4729,k,3,y,0.01,40.847074,0.9418765221714536
2100.0,200.0,12.2,39.0963,k,3,y,0.01,41.561738,0.940680103416272
2100.0,200.0,12.3,39.6581,k,3,y,0.01,42.210449,0.939532768296305
2100.0,200.0,12.4,40.3027,k,3,y,0.01,42.919915,0.939020964976282
2100.0,200.0,12.5,40.8919,k,3,y,0.01,43.617901,0.9375027010125957
2100.0,200.0,12.6,41.5047,k,3,y,0.01,44.293124,0.9370461202962338
2100.0,200.0,12.7,42.1523,k,3,y,0.01,45.03742,0.9359394920934636
2100.0,200.0,12.8,42.7363,k,3,y,0.01,45.712771,0.9348875394143139
2100.0,200.0,12.9,43.4064,k,3,y,0.01,46.45047,0.9344663250985403
2100.0,200.0,13.0,44.0178,k,3,y,0.01,47.177122,0.9330327526125906
2100.0,200.0,13.1,44.6549,k,3,y,0.01,47.878712,0.9326671110116747
2100.0,200.0,13.2,45.3277,k,3,y,0.01,48.652653,0.9316593691201176
2100.0,200.0,13.3,45.9336,k,3,y,0.01,49.354663,0.9306840976707712
2100.0,200.0,13.4,46.63,k,3,y,0.01,50.120552,0.9303568723664496
2100.0,200.0,13.5,47.263999999999996,k,3,y,0.01,50.87592,0.9290053133191497
2100.0,200.0,13.6,47.925,k,3,y,0.01,51.603839,0.9287099744652718
2100.0,200.0,13.7,48.6219,k,3,y,0.01,52.407436,0.9277671970061653
2100.0,200.0,13.8,49.2493,k,3,y,0.01,53.136126,0.926851535996433
2100.0,200.0,13.9,49.9701,k,3,y,0.01,53.93016,0.9265705868478789
2100.0,200.0,14.0,50.6246,k,3,y,0.01,54.714295,0.925253628873405
2200.0,200.0,0.1,0.00456413,k,3,y,0.01,0.002696,1.6929265578635013
2200.0,200.0,0.2,0.013139700000000002,k,3,y,0.01,0.011463,1.146270609788014
2200.0,200.0,0.3,0.025434400000000003,k,3,y,0.01,0.024664,1.0312358092766787
2200.0,200.0,0.4,0.0448893,k,3,y,0.01,0.045022,0.997052552085647
2200.0,200.0,0.5,0.06931749999999999,k,3,y,0.01,0.069789,0.993243920961756
2200.0,200.0,0.6,0.10004400000000001,k,3,y,0.01,0.099902,1.001421392965106
2200.0,200.0,0.7,0.13980399999999998,k,3,y,0.01,0.137821,1.0143882282090537
2200.0,200.0,0.8,0.182292,k,3,y,0.01,0.177426,1.0274255182442258
2200.0,200.0,0.9,0.23638,k,3,y,0.01,0.22688,1.0418723554301834
2200.0,200.0,1.0,0.29473,k,3,y,0.01,0.279155,1.0557933764396124
2200.0,200.0,1.1,0.359723,k,3,y,0.01,0.33664,1.0685687975285172
2200.0,200.0,1.2,0.43673100000000004,k,3,y,0.01,0.403739,1.0817161582111217
2200.0,200.0,1.3,0.5136029999999999,k,3,y,0.01,0.469748,1.09335856672088
2200.0,200.0,1.4,0.605074,k,3,y,0.01,0.54827,1.1036058876101191
2200.0,200.0,1.5,0.700036,k,3,y,0.01,0.628098,1.114533082417075
2200.0,200.0,1.6,0.799925,k,3,y,0.01,0.712912,1.1220529321992054
2200.0,200.0,1.7,0.914592,k,3,y,0.01,0.809216,1.1302198671306547
2200.0,200.0,1.8,1.0250700000000001,k,3,y,0.01,0.901631,1.136906339733217
2200.0,200.0,1.9,1.15136,k,3,y,0.01,1.009191,1.140874224998043
2200.0,200.0,2.0,1.28023,k,3,y,0.01,1.116618,1.146524594803236
2200.0,200.0,2.1,1.41016,k,3,y,0.01,1.228716,1.147669599809883
2200.0,200.0,2.2,1.5575299999999999,k,3,y,0.01,1.354252,1.1501035257839751
2200.0,200.0,2.3,1.69544,k,3,y,0.01,1.473076,1.1509521572546155
2200.0,200.0,2.4,1.8487200000000001,k,3,y,0.01,1.609644,1.1485272519886385
2200.0,200.0,2.5,2.0051200000000002,k,3,y,0.01,1.744716,1.1492529443187318
2200.0,200.0,2.6,2.15623,k,3,y,0.01,1.884053,1.1444635580846185
2200.0,200.0,2.7,2.32723,k,3,y,0.01,2.038847,1.1414441593704678
2200.0,200.0,2.8,2.4854,k,3,y,0.01,2.184083,1.1379604163394887
2200.0,200.0,2.9,2.6558599999999997,k,3,y,0.01,2.349628,1.1303321206591
2200.0,200.0,3.0,2.83054,k,3,y,0.01,2.512391,1.1266319613467808
2200.0,200.0,3.1,2.9950799999999997,k,3,y,0.01,2.678924,1.1180160392754703
2200.0,200.0,3.2,3.18074,k,3,y,0.01,2.862999,1.1109818759978611
2200.0,200.0,3.3,3.3497199999999996,k,3,y,0.01,3.034651,1.1038238004963337
2200.0,200.0,3.4,3.5293400000000004,k,3,y,0.01,3.229143,1.0929649136009152
2200.0,200.0,3.5,3.7153699999999996,k,3,y,0.01,3.419643,1.086478910225424
2200.0,200.0,3.6,3.88392,k,3,y,0.01,3.613328,1.0748871954054544
2200.0,200.0,3.7,4.07675,k,3,y,0.01,3.82671,1.0653407234935492
2200.0,200.0,3.8,4.252330000000001,k,3,y,0.01,4.024783,1.056536464201921
2200.0,200.0,3.9,4.4328199999999995,k,3,y,0.01,4.248188,1.0434613534052635
2200.0,200.0,4.0,4.62369,k,3,y,0.01,4.466473,1.0351993620021884
2200.0,200.0,4.1,4.7942599999999995,k,3,y,0.01,4.687267,1.0228263079530138
2200.0,200.0,4.2,4.98795,k,3,y,0.01,4.929977,1.0117592840696823
2200.0,200.0,4.3,5.1638,k,3,y,0.01,5.154477,1.0018087189059142
2200.0,200.0,4.4,5.34371,k,3,y,0.01,5.406764,0.9883379411418733
2200.0,200.0,4.5,5.53563,k,3,y,0.01,5.65288,0.9792583603402161
2200.0,200.0,4.6,5.70135,k,3,y,0.01,5.900739,0.9662094866422664
